lumpy,x,y,cld,dtr,frs,pet,pre,tmn
0,46.75,23.25,42.2,10.9,0.0,3.3,7.0,11.5
0,42.75,30.75,35.3,12.2,4.45,2.4,8.0,5.5
0,30.25,29.25,34.5,13.4,1.01,2.6,0.5,7.9
0,116.25,57.75,72.4,8.9,31.0,0.1,4.2,-37.5
0,131.25,51.75,37.7,12.5,31.0,0.0,4.0,-35.1
0,98.75,25.75,23.2,12.4,21.27,1.8,37.2,-1.3
0,65.25,61.25,65.8,6.9,31.0,0.1,19.4,-21.7
1,20.278091,41.683358,81.0,6.6,24.49,0.8,79.1,-3.3
1,22.235556,41.651389,81.1,6.7,23.8,0.6,25.3,-2.7
0,131.75,65.75,61.6,6.6,31.0,0.0,3.3,-46.6
1,35.61,33.34,61.1,8.4,5.23,1.5,114.6,5.1
1,26.1519,40.8878,71.0,6.8,14.99,0.8,46.5,1.1
0,94.25,28.25,35.7,13.2,16.59,1.4,7.0,0.5
0,44.75,50.25,78.5,6.1,30.68,0.2,38.0,-11.7
1,37.329852,38.168591,72.0,8.2,28.84,0.6,60.5,-8.0
1,86.857682,21.636522,37.0,13.2,0.0,2.5,1.5,13.1
0,89.75,75.25,67.1,7.1,31.0,0.0,18.1,-31.3
0,34.75,23.75,26.4,12.3,0.0,3.6,2.0,10.2
0,124.75,41.75,14.1,14.1,31.0,0.5,1.0,-23.9
0,107.75,53.25,51.0,9.6,31.0,0.0,5.7,-31.2
0,78.25,15.25,15.6,12.8,0.0,4.2,0.0,18.3
0,124.75,49.75,26.8,14.5,31.0,0.0,1.6,-32.7
0,119.75,70.25,67.6,6.2,31.0,0.0,14.8,-38.7
0,128.25,64.75,69.6,7.0,31.0,0.0,6.3,-46.5
0,107.75,56.75,67.3,9.6,31.0,0.0,6.7,-36.6
0,121.75,67.75,63.0,6.2,31.0,0.0,16.4,-37.7
1,50.652361,53.079425,70.7,6.4,31.0,0.2,43.1,-15.8
0,83.25,73.25,69.0,7.2,31.0,0.0,43.1,-27.4
0,30.75,30.75,38.9,11.3,0.11,2.2,1.8,9.3
0,15.75,-12.75,83.8,10.9,0.0,3.0,201.0,14.2
0,42.25,31.75,35.8,12.1,4.84,2.2,11.8,5.3
0,90.25,38.25,36.3,13.9,31.0,0.9,0.0,-21.0
1,20.24602,40.02238,72.5,7.5,23.8,0.8,110.7,-2.7
0,95.25,54.25,56.4,11.1,31.0,0.2,8.4,-36.0
0,142.25,60.75,52.5,7.1,31.0,0.0,8.3,-34.9
0,73.75,62.75,74.0,6.6,31.0,0.0,26.1,-25.0
0,140.75,70.25,56.0,7.1,31.0,0.0,13.1,-44.5
0,94.75,54.25,56.9,10.9,31.0,0.2,10.5,-35.3
0,34.75,68.25,88.2,7.1,31.0,0.0,46.8,-16.2
1,35.9675,31.8067,49.1,8.8,1.31,1.8,57.6,7.6
0,47.75,52.25,72.6,6.4,31.0,0.2,52.7,-14.1
0,68.75,41.75,62.8,9.3,26.39,0.8,20.0,-5.1
0,118.25,30.75,60.6,6.7,24.71,1.3,30.2,-3.5
0,128.75,65.25,68.3,7.0,31.0,0.0,5.2,-47.3
1,44.7726,43.4836,78.7,7.0,26.39,0.4,26.8,-5.1
0,80.75,26.25,30.2,14.8,0.74,2.2,2.2,8.2
0,101.75,53.75,58.3,10.0,31.0,0.0,8.6,-30.8
0,174.75,67.75,64.1,9.4,31.0,0.0,20.1,-30.8
0,114.75,30.75,64.6,8.2,24.15,1.3,18.1,-3.0
0,119.75,40.25,24.5,12.9,31.0,1.0,0.0,-17.9
0,157.25,55.75,67.6,6.6,31.0,0.1,21.5,-19.3
0,81.75,23.75,19.1,14.4,0.33,2.5,3.8,8.8
0,136.25,57.25,55.4,7.5,31.0,0.1,5.9,-31.0
0,133.75,50.75,42.0,11.0,31.0,0.1,5.0,-33.0
0,96.75,34.75,40.0,14.8,31.0,0.8,2.6,-24.4
0,24.75,41.25,74.4,6.9,23.09,0.8,44.3,-2.1
0,59.25,48.25,59.8,9.6,31.0,0.3,9.3,-19.9
0,20.75,45.25,81.7,5.8,22.97,0.4,25.8,-2.0
0,37.25,64.75,89.2,7.0,31.0,0.1,49.7,-15.7
0,80.75,59.75,69.4,7.4,31.0,0.0,13.9,-26.2
0,13.75,-14.25,76.3,10.2,0.0,3.4,95.0,16.6
0,20.25,-11.75,82.5,11.4,0.0,3.0,214.0,16.4
0,118.25,45.25,28.8,9.4,31.0,0.3,0.8,-26.8
0,136.75,67.25,52.5,6.7,31.0,0.0,3.9,-46.7
0,153.75,62.25,75.4,8.0,31.0,0.0,25.3,-34.6
0,76.25,20.75,12.5,16.8,0.0,3.4,0.0,12.5
0,77.25,8.75,48.0,9.2,0.0,3.8,21.5,21.0
0,25.75,41.75,76.0,7.3,22.97,0.6,39.0,-2.0
0,95.75,68.25,69.2,7.8,31.0,0.1,15.4,-37.0
0,77.75,33.25,62.5,12.0,31.0,0.9,14.2,-20.2
0,47.25,57.75,72.8,5.9,31.0,0.0,47.6,-15.9
0,121.75,72.75,63.8,5.8,31.0,0.0,16.2,-41.6
0,77.75,45.25,43.0,10.7,31.0,0.2,10.6,-16.9
0,107.75,72.75,59.2,6.4,31.0,0.0,29.6,-34.5
0,134.75,60.25,61.6,6.5,31.0,0.0,5.7,-40.1
0,50.25,31.25,44.4,11.5,25.04,1.5,50.4,-3.8
0,43.25,41.25,65.3,10.1,31.0,0.4,35.8,-15.0
0,116.75,69.25,73.9,6.9,31.0,0.0,18.0,-37.3
0,109.75,33.75,57.3,8.0,28.98,1.3,1.0,-8.2
0,-12.75,10.75,38.9,13.8,0.0,4.6,0.0,19.1
0,102.25,75.75,52.9,6.6,31.0,0.0,13.1,-34.5
0,91.75,44.25,20.7,14.2,31.0,0.3,1.3,-27.3
0,125.25,65.75,65.8,5.8,31.0,0.0,15.0,-37.9
0,64.75,43.75,52.4,9.4,30.49,0.7,6.6,-11.1
0,123.25,57.25,76.8,8.5,31.0,0.0,9.2,-33.5
0,42.25,31.25,35.3,12.2,4.09,2.4,7.9,5.7
0,120.25,55.25,55.0,13.1,31.0,0.0,1.7,-36.3
0,154.25,62.75,77.8,8.3,31.0,0.0,25.5,-35.8
0,42.25,55.75,81.4,5.7,30.96,0.1,49.9,-13.2
0,123.75,40.25,11.6,9.3,31.0,0.7,0.5,-17.6
0,78.75,13.75,21.2,12.0,0.0,4.0,0.4,16.6
0,16.25,-12.75,83.8,11.1,0.0,3.1,210.0,13.9
0,61.25,46.75,57.1,9.2,31.0,0.3,5.3,-17.8
0,87.75,73.75,69.8,7.2,31.0,0.0,28.2,-29.2
0,92.25,52.25,50.3,12.6,31.0,0.1,14.0,-38.9
0,41.25,57.75,85.2,5.9,31.0,0.1,41.1,-13.8
0,104.25,40.25,29.9,12.5,31.0,0.3,0.6,-19.7
0,90.75,60.25,72.4,7.8,31.0,0.0,21.2,-29.6
0,83.75,46.75,44.2,10.3,31.0,0.2,11.6,-26.1
0,68.75,62.75,73.1,6.1,31.0,0.0,18.6,-23.0
0,74.75,27.75,38.7,15.9,4.45,2.3,0.4,5.5
1,34.87033,30.8365,39.9,10.9,2.17,2.2,16.5,6.9
0,141.75,71.25,58.0,7.1,31.0,0.0,12.4,-43.4
0,113.25,58.75,77.3,8.1,31.0,0.1,8.4,-36.9
0,101.75,63.75,73.5,7.6,31.0,0.0,13.0,-38.3
0,103.75,21.25,72.6,5.6,0.0,2.0,28.1,12.8
0,111.75,61.75,76.7,8.4,31.0,0.1,11.6,-35.3
0,18.75,-28.75,27.5,17.3,0.0,7.4,12.6,18.7
0,46.25,35.75,56.9,10.2,28.98,0.8,46.0,-8.2
0,127.25,65.75,66.4,6.5,31.0,0.0,9.4,-44.0
0,143.25,50.75,57.3,7.0,31.0,0.3,46.1,-21.0
0,103.25,21.75,73.5,5.6,0.0,2.0,35.8,12.4
1,19.544564,41.915077,73.6,7.7,14.72,0.8,117.4,1.2
0,100.25,28.75,37.4,16.0,31.0,1.2,6.7,-20.4
0,136.75,49.75,47.3,8.2,31.0,0.1,11.5,-22.8
0,34.25,23.75,26.6,12.9,0.02,3.7,1.0,9.7
0,97.25,29.25,38.7,13.4,30.98,1.4,5.0,-13.4
0,13.75,-16.25,72.5,10.5,0.0,3.7,86.0,15.5
0,60.25,64.25,67.5,8.1,31.0,0.0,25.3,-23.5
0,90.25,28.25,30.1,19.3,31.0,1.4,0.6,-20.0
0,77.75,34.75,60.9,12.3,31.0,0.7,17.5,-22.7
0,149.25,66.75,87.3,7.5,31.0,0.0,16.4,-36.9
1,22.2081,42.3081,80.4,6.6,25.78,0.7,28.2,-4.5
0,143.75,66.75,59.3,8.1,31.0,0.0,6.7,-47.4
0,141.75,75.75,57.5,6.7,31.0,0.0,9.1,-44.5
0,171.75,61.25,65.8,9.1,31.0,0.0,39.4,-25.4
1,47.5262,40.5283,69.9,7.4,17.39,0.7,24.3,0.2
0,116.75,32.75,54.4,8.6,26.09,1.4,5.2,-4.8
0,46.25,57.25,74.8,5.6,31.0,0.0,49.9,-14.8
0,61.25,63.75,67.2,8.0,31.0,0.0,22.5,-23.1
0,80.75,34.75,56.6,15.0,31.0,0.6,5.3,-28.7
0,133.75,71.25,53.0,5.9,31.0,0.0,16.2,-45.9
0,87.25,68.25,85.0,6.2,31.0,0.0,33.7,-28.1
0,37.75,34.25,55.9,9.7,13.12,1.3,27.1,1.8
0,93.25,24.75,42.0,12.2,0.04,1.9,17.9,9.6
0,38.75,31.75,39.8,11.8,7.61,2.0,4.6,4.0
0,91.75,38.25,37.5,14.5,31.0,0.9,0.6,-20.3
0,95.75,70.75,64.3,6.7,31.0,0.0,27.7,-31.3
0,96.75,30.25,41.8,14.3,31.0,1.2,1.4,-16.5
1,22.17483,43.909363,86.0,5.4,24.71,0.6,32.2,-3.5
0,47.75,26.75,43.3,9.9,0.0,3.3,39.9,11.0
0,105.75,26.75,73.6,3.1,18.71,1.2,27.2,-0.3
0,119.25,69.75,67.7,6.5,31.0,0.0,15.3,-38.6
0,118.75,68.25,68.7,6.9,31.0,0.0,13.7,-37.6
0,75.75,58.75,58.7,7.9,31.0,0.0,11.1,-26.5
1,44.5698,43.4698,78.7,7.0,26.39,0.4,26.8,-5.1
0,109.25,66.75,73.2,8.1,31.0,0.0,11.2,-36.8
0,88.25,46.75,40.4,11.9,31.0,0.1,10.0,-28.3
0,107.25,38.75,34.8,12.0,31.0,0.8,0.6,-18.4
0,81.75,65.75,89.8,5.8,31.0,0.0,29.1,-25.3
0,43.75,46.75,79.7,5.8,28.17,0.4,16.7,-7.1
0,137.75,61.75,54.6,7.6,31.0,0.0,2.9,-44.6
0,101.75,58.25,70.7,10.2,31.0,0.0,10.5,-34.9
1,20.083755,42.34886,82.0,6.0,26.09,0.7,71.6,-4.8
0,95.25,35.75,38.5,14.1,31.0,0.9,0.7,-23.5
0,110.25,33.25,59.2,9.2,27.76,1.3,1.5,-6.6
0,98.25,60.25,73.2,7.9,31.0,0.0,14.0,-34.2
0,52.25,54.75,67.5,6.7,31.0,0.1,41.8,-17.5
0,73.75,25.75,19.2,15.8,1.11,3.1,0.0,7.8
0,48.25,39.25,65.1,8.3,18.98,0.7,23.6,-0.4
0,92.75,28.75,33.7,18.0,31.0,1.4,0.0,-18.0
0,176.25,64.25,54.6,8.5,31.0,0.0,34.5,-22.3
1,36.146404,37.468008,65.9,6.8,5.85,1.1,140.5,4.8
0,17.25,-18.75,63.8,13.8,0.0,4.4,119.0,19.2
0,31.25,65.75,88.9,8.5,31.0,0.0,36.2,-16.9
0,144.25,65.25,61.9,8.4,31.0,0.0,6.3,-48.2
0,74.25,46.25,32.6,9.8,31.0,0.0,8.2,-18.6
0,135.75,66.75,52.7,6.8,31.0,0.0,2.6,-48.5
1,20.452638,43.123225,81.1,5.8,26.19,0.7,46.1,-4.9
1,22.33971,42.39973,80.4,6.6,25.78,0.7,28.2,-4.5
0,106.75,38.75,36.6,11.8,31.0,0.7,0.5,-17.3
0,88.25,47.75,30.4,12.5,31.0,0.2,10.6,-31.6
0,127.25,54.75,47.3,10.8,31.0,0.0,3.8,-33.6
0,81.25,21.25,13.7,14.5,0.0,3.1,2.1,12.8
0,76.75,17.25,13.8,14.0,0.0,4.1,0.4,16.4
0,110.75,19.75,74.9,4.5,0.0,1.8,21.2,12.3
0,76.25,24.75,20.5,14.9,0.23,2.7,0.0,9.0
0,114.75,42.25,24.1,10.5,31.0,0.7,0.4,-23.0
0,101.25,25.25,34.5,12.9,14.99,2.0,29.9,1.1
0,30.25,30.75,38.2,10.6,0.0,2.4,4.1,10.0
0,37.75,63.75,91.1,6.8,31.0,0.0,51.6,-15.4
0,79.75,30.25,51.1,11.8,29.83,1.6,12.0,-9.6
0,98.75,69.75,59.4,7.3,31.0,0.0,20.4,-35.2
0,100.75,62.25,73.6,8.2,31.0,0.0,13.4,-39.0
0,14.75,-17.75,67.5,11.6,0.0,4.2,102.0,17.1
0,107.75,40.25,29.1,12.0,31.0,0.5,0.5,-19.9
0,86.75,33.25,41.7,14.5,31.0,0.9,8.0,-22.0
0,100.25,32.75,44.7,19.5,31.0,1.1,4.5,-22.1
0,119.75,58.25,72.6,9.0,31.0,0.0,7.2,-35.1
0,85.75,61.75,77.9,7.5,31.0,0.0,21.3,-27.6
0,163.25,56.25,79.2,6.0,31.0,0.0,70.7,-17.2
0,125.75,60.75,72.0,6.2,31.0,0.0,12.5,-35.7
0,108.25,35.75,50.3,7.9,29.98,0.9,3.0,-9.9
0,46.75,54.25,73.3,5.9,31.0,0.1,54.5,-14.3
0,81.75,17.25,22.5,10.7,0.0,3.6,0.2,17.7
0,79.75,12.25,27.5,8.7,0.0,4.0,12.5,20.5
0,-178.75,66.25,73.5,7.9,31.0,0.0,47.1,-21.7
1,35.43559246,32.6944531,57.2,8.1,0.15,1.7,114.1,9.2
1,46.195,43.22,80.5,5.9,25.15,0.4,23.1,-3.9
0,39.25,56.75,86.6,5.8,30.9,0.1,41.2,-12.7
0,121.75,29.75,65.1,5.1,18.45,1.2,31.2,-0.2
0,93.25,28.75,35.6,17.2,31.0,1.5,0.0,-15.0
0,35.25,23.25,28.0,11.2,0.0,3.6,0.0,12.9
0,89.75,46.25,29.9,13.7,31.0,0.1,6.3,-30.7
0,30.25,29.75,34.9,12.4,1.21,2.5,1.2,7.7
0,26.25,27.25,22.0,14.7,2.75,2.8,0.0,6.5
0,81.75,29.75,44.4,13.6,30.52,1.5,20.3,-11.2
1,20.423959,41.792754,81.0,6.6,24.49,0.8,79.1,-3.3
0,72.25,24.75,12.5,16.7,0.33,3.3,0.3,8.8
0,162.25,56.25,80.4,6.2,31.0,0.0,66.1,-18.1
0,58.75,56.25,63.4,8.2,31.0,0.1,15.1,-20.8
0,68.25,55.75,45.0,8.3,31.0,0.0,4.1,-24.6
0,40.75,56.75,85.1,5.9,30.95,0.1,42.9,-13.1
0,70.25,61.25,62.2,6.6,31.0,0.0,15.1,-24.1
1,20.117743,43.056718,81.1,5.8,26.19,0.7,46.1,-4.9
0,137.75,49.75,45.5,8.4,31.0,0.1,15.1,-22.7
0,31.75,55.75,88.3,5.2,29.61,0.1,62.3,-9.2
0,108.75,58.75,74.7,9.1,31.0,0.0,8.7,-37.1
0,37.25,30.25,33.5,12.0,6.49,2.4,8.1,4.5
0,66.75,45.75,54.7,9.2,31.0,0.3,7.8,-15.4
0,145.75,69.25,66.0,7.6,31.0,0.0,16.5,-38.9
0,124.25,46.25,26.0,11.4,31.0,0.1,1.0,-26.1
1,22.382732,42.697431,83.9,6.2,26.19,0.7,28.7,-4.9
0,20.75,-20.25,62.5,12.6,0.0,4.3,154.1,19.4
1,22.854517,41.673571,80.1,6.5,25.68,0.7,27.1,-4.4
0,85.25,39.25,39.4,13.8,31.0,0.4,0.0,-16.5
0,49.75,65.75,78.4,7.5,31.0,0.0,37.2,-20.8
0,159.25,62.75,74.4,9.0,31.0,0.1,15.4,-33.3
0,70.75,49.75,37.3,9.7,31.0,0.1,5.9,-24.8
0,77.25,56.25,52.5,7.8,31.0,0.0,6.0,-26.6
0,107.75,15.25,49.1,7.6,0.0,2.4,44.3,12.7
0,120.75,65.75,60.5,6.6,31.0,0.0,15.7,-36.2
0,79.25,11.25,33.8,8.0,0.0,4.3,19.4,21.6
0,161.75,62.75,71.5,8.1,31.0,0.0,14.6,-26.8
0,72.75,59.75,58.3,7.4,31.0,0.0,16.3,-26.3
0,54.25,52.75,61.6,8.1,31.0,0.2,20.0,-18.9
0,56.25,61.25,78.1,6.9,31.0,0.0,54.9,-18.9
0,58.25,33.75,46.6,12.8,18.45,1.5,14.8,-0.2
0,152.25,69.75,83.7,8.6,31.0,0.1,19.2,-37.4
0,108.75,61.25,76.7,8.6,31.0,0.0,9.5,-35.0
0,138.75,64.75,55.6,7.4,31.0,0.0,1.9,-48.4
0,78.25,36.25,55.6,12.4,31.0,0.6,7.6,-25.0
0,81.75,61.75,79.8,6.9,31.0,0.0,18.0,-26.0
0,58.25,62.25,72.5,7.5,31.0,0.0,44.6,-21.2
0,87.25,32.75,39.6,14.0,31.0,1.0,6.9,-20.1
0,117.75,44.75,30.3,9.2,31.0,0.4,0.8,-26.6
0,17.75,-23.25,48.8,13.8,0.0,5.5,60.0,19.0
1,20.567041,42.03735,81.2,6.3,27.14,0.8,57.7,-5.9
0,90.75,56.25,64.1,9.1,31.0,0.1,5.7,-27.5
0,105.25,24.25,77.5,6.3,8.55,1.4,18.6,3.6
0,76.25,38.25,49.4,10.0,31.0,0.7,2.2,-16.2
0,53.75,19.75,32.8,9.4,0.0,3.9,0.0,17.2
0,49.25,63.75,77.3,7.2,31.0,0.0,38.2,-19.7
0,115.25,35.25,44.1,9.8,28.25,1.3,0.2,-7.2
0,140.75,66.75,53.6,7.7,31.0,0.0,3.8,-48.3
0,163.25,66.25,69.4,8.8,31.0,0.1,10.4,-31.8
0,56.75,66.75,74.5,7.5,31.0,0.0,31.7,-21.8
0,139.25,67.75,52.8,7.4,31.0,0.0,3.6,-49.3
0,137.75,50.75,47.2,9.1,31.0,0.0,16.9,-24.3
1,118.316667,24.416667,72.4,5.8,1.91,1.8,10.0,7.1
0,118.25,69.25,70.2,6.7,31.0,0.0,14.9,-37.7
0,74.25,17.75,16.6,16.0,0.0,3.7,0.0,13.4
0,46.25,64.25,82.3,7.7,31.0,0.0,42.8,-19.8
0,101.75,30.75,47.4,15.8,30.62,1.5,3.4,-11.5
0,108.25,25.25,88.7,3.5,7.61,1.3,22.7,4.0
0,97.25,22.75,30.3,13.5,1.54,2.2,13.1,7.4
0,86.25,57.25,52.8,7.7,31.0,0.0,12.6,-26.5
0,67.25,42.75,58.3,9.6,28.98,0.6,15.5,-8.2
0,116.25,62.25,71.1,7.8,31.0,0.0,14.5,-34.3
0,89.25,38.25,37.1,14.7,31.0,0.7,0.2,-26.1
0,120.25,48.75,30.8,10.5,31.0,0.2,1.8,-31.8
0,32.75,57.75,91.2,5.7,30.52,0.0,81.8,-11.2
1,46.789,43.896,79.6,5.4,23.33,0.5,18.3,-2.3
0,90.25,36.25,36.8,15.1,31.0,0.6,0.0,-29.0
0,93.25,73.25,65.7,7.1,31.0,0.0,20.1,-31.4
1,23.075,41.2047,77.6,6.7,22.01,0.7,29.3,-1.6
0,37.25,61.25,92.0,6.9,31.0,0.0,58.4,-15.2
0,154.75,62.25,76.0,8.4,31.0,0.1,22.1,-35.1
0,117.25,45.25,32.8,9.7,31.0,0.3,1.0,-29.1
0,120.75,43.75,25.2,9.0,31.0,0.5,0.0,-19.4
0,51.75,35.25,51.0,9.2,15.79,1.0,39.9,0.8
1,50.431088,53.098593,71.2,6.2,31.0,0.1,44.6,-15.4
0,136.75,54.25,49.9,9.8,31.0,0.1,14.6,-27.3
0,15.25,-20.75,57.5,13.1,0.0,4.9,54.0,17.4
0,80.75,62.75,86.4,6.7,31.0,0.0,19.4,-26.4
0,179.25,66.25,47.9,8.3,31.0,0.0,40.5,-24.8
0,118.75,45.25,27.1,9.7,31.0,0.3,0.8,-27.3
0,77.25,33.75,62.8,11.4,31.0,0.9,20.2,-18.2
0,20.75,-15.75,71.3,11.7,0.0,3.4,186.0,17.0
0,97.25,21.25,29.5,12.7,0.28,2.3,9.4,8.9
0,89.75,65.75,86.2,6.0,31.0,0.0,27.6,-30.1
0,120.75,32.75,51.4,7.0,25.47,1.3,5.8,-4.2
0,68.75,42.25,62.8,9.5,27.23,0.7,19.5,-6.0
1,20.428499,41.840757,81.0,6.6,24.49,0.8,79.1,-3.3
0,25.75,23.75,19.0,16.1,9.03,3.1,1.8,3.4
0,116.75,70.75,70.9,6.4,31.0,0.0,18.2,-38.2
1,22.1897,40.9483,69.5,7.3,21.77,0.6,31.3,-1.5
0,74.75,51.75,35.6,9.1,31.0,0.1,6.8,-25.7
0,40.75,49.75,80.3,5.2,29.88,0.2,34.2,-9.7
1,22.145435,42.022698,80.4,6.6,25.78,0.7,28.2,-4.5
0,-176.75,66.75,79.4,7.7,31.0,0.0,54.5,-21.0
0,51.25,65.75,77.8,7.1,31.0,0.0,35.1,-20.2
1,46.761,44.3,79.7,5.5,24.37,0.4,16.3,-3.2
0,47.75,53.25,73.0,6.1,31.0,0.1,54.5,-14.6
0,122.75,49.75,31.3,14.9,31.0,0.3,1.7,-34.3
0,147.25,69.25,70.0,7.8,31.0,0.0,18.5,-37.1
0,95.25,57.25,65.7,8.2,31.0,0.0,8.3,-28.7
0,81.75,71.25,73.8,7.2,31.0,0.0,46.1,-25.7
0,116.25,33.75,51.0,9.3,27.14,1.4,0.8,-5.9
0,69.25,59.75,56.3,7.3,31.0,0.0,12.0,-23.9
0,174.25,65.75,59.8,9.2,31.0,0.0,27.9,-27.2
0,65.25,61.75,66.9,7.0,31.0,0.1,20.9,-22.1
0,76.75,29.25,46.6,14.2,3.73,2.0,3.2,5.9
0,117.25,32.25,55.6,7.4,25.04,1.4,8.3,-3.8
0,123.75,51.25,32.8,16.1,31.0,0.2,1.6,-36.9
0,89.75,51.25,44.6,13.4,31.0,0.2,11.1,-41.1
0,107.25,55.75,61.1,9.8,31.0,0.0,6.7,-37.8
0,37.75,40.75,72.8,8.7,25.36,0.7,66.0,-4.1
0,108.75,68.75,68.9,7.3,31.0,0.0,19.6,-34.7
0,166.25,65.75,65.8,9.5,31.0,0.1,15.3,-31.8
0,103.25,27.75,51.0,9.7,24.6,1.5,15.6,-3.4
0,80.25,54.75,58.7,8.0,31.0,0.0,7.3,-26.3
0,116.25,51.75,31.2,12.1,31.0,0.1,0.4,-34.3
1,14.0,-18.19,67.5,8.9,0.0,3.8,74.0,14.5
0,78.75,54.25,53.6,8.3,31.0,0.0,7.0,-26.6
0,128.25,67.25,62.5,7.1,31.0,0.0,9.0,-48.1
0,94.75,36.25,36.5,14.0,31.0,0.7,0.7,-19.9
1,43.4966,44.1747,76.4,8.0,27.23,0.4,17.7,-6.0
0,98.25,55.25,53.1,11.2,31.0,0.0,6.7,-32.4
0,167.75,63.75,65.0,8.8,31.0,0.0,25.3,-25.6
0,87.75,48.75,40.0,12.7,31.0,0.2,8.9,-38.3
0,39.75,33.75,47.6,11.4,11.55,1.6,12.6,2.4
0,39.75,61.75,91.4,7.1,31.0,0.0,44.8,-16.1
0,70.25,21.75,17.4,14.7,0.0,4.0,0.0,13.1
0,31.75,54.75,88.6,4.7,29.37,0.0,52.6,-8.8
0,39.25,26.25,36.9,12.2,0.45,3.7,4.7,8.6
0,120.75,63.75,55.0,6.5,31.0,0.0,14.4,-35.7
0,37.75,34.75,59.0,9.1,14.19,1.2,36.6,1.4
0,54.25,73.25,73.8,9.4,31.0,0.0,16.3,-29.3
0,101.25,70.75,52.8,7.1,31.0,0.0,24.6,-32.9
0,77.25,13.75,18.8,12.8,0.0,4.2,0.0,16.3
1,35.38291,32.81113,57.2,8.1,0.15,1.7,114.1,9.2
0,83.25,48.75,57.8,10.0,31.0,0.1,8.1,-26.1
0,106.25,50.75,38.5,8.5,31.0,0.0,10.0,-28.9
0,45.25,55.25,75.5,5.6,31.0,0.1,55.0,-13.8
0,90.25,25.75,43.3,12.1,0.0,2.0,9.3,10.6
0,177.75,69.25,64.3,8.6,31.0,0.0,26.5,-28.8
0,77.75,48.75,37.5,10.6,31.0,0.3,5.5,-25.5
0,42.75,51.75,78.8,5.8,30.76,0.2,49.0,-12.0
0,78.25,27.25,43.9,14.8,2.45,1.8,3.4,6.7
1,20.447138,41.828967,81.0,6.6,24.49,0.8,79.1,-3.3
0,109.25,31.75,67.8,6.2,25.04,1.4,4.9,-3.8
0,112.25,29.75,72.2,5.6,19.75,1.1,22.3,-0.7
0,175.75,63.75,56.2,8.5,31.0,0.0,34.4,-22.1
0,35.25,62.25,91.6,6.3,31.0,0.0,52.9,-14.2
0,78.75,18.25,13.6,13.7,0.0,3.7,0.1,15.4
0,73.75,59.75,56.8,7.4,31.0,0.0,16.1,-26.4
0,96.25,54.25,53.4,11.5,31.0,0.1,6.6,-37.3
0,67.75,46.25,53.8,9.4,31.0,0.1,6.7,-17.5
0,96.25,41.75,28.5,13.1,31.0,0.7,1.1,-22.7
0,128.25,46.25,31.1,11.5,31.0,0.2,2.1,-29.8
0,81.25,55.25,54.5,7.9,31.0,0.0,7.8,-27.0
0,129.25,64.75,70.6,6.8,31.0,0.0,5.0,-46.5
1,26.1433,40.8892,71.0,6.8,14.99,0.8,46.5,1.1
0,102.75,65.25,68.8,7.6,31.0,0.0,12.2,-36.5
0,92.25,58.75,72.9,8.3,31.0,0.0,16.6,-30.1
0,49.25,48.75,76.7,7.6,30.8,0.3,16.0,-12.2
0,139.25,60.75,54.7,7.4,31.0,0.0,5.2,-40.4
0,162.25,67.75,71.4,8.6,31.0,0.0,8.7,-31.7
1,36.924941,37.835057,70.3,7.6,25.25,0.7,114.1,-4.0
0,102.75,39.75,31.9,13.1,31.0,0.4,0.8,-20.2
0,79.75,59.75,63.8,7.4,31.0,0.0,13.3,-26.1
0,41.25,47.75,80.5,5.7,28.7,0.2,28.2,-7.8
1,44.880957,46.534289,79.6,5.8,28.32,0.2,13.5,-7.3
0,151.75,60.25,65.3,6.8,31.0,0.2,15.2,-26.6
0,76.25,50.75,36.4,9.8,31.0,0.2,5.5,-26.3
0,15.25,-19.25,62.5,13.0,0.0,4.6,77.0,17.2
0,121.25,63.75,52.5,6.2,31.0,0.0,13.3,-34.8
0,107.75,29.25,81.5,3.8,14.99,1.0,14.7,1.1
0,84.75,72.25,72.7,7.2,31.0,0.0,45.9,-27.1
0,118.75,69.75,68.9,6.6,31.0,0.0,15.3,-38.3
1,24.404167,42.974444,84.0,6.5,27.14,0.6,35.3,-5.9
0,49.75,34.75,56.5,10.3,28.7,0.8,49.7,-7.8
0,137.75,62.75,55.1,7.2,31.0,0.0,2.8,-44.6
0,105.25,51.75,55.6,8.3,31.0,0.0,12.6,-28.6
0,103.75,33.25,57.5,15.0,31.0,1.3,7.0,-14.4
0,55.75,52.25,60.8,8.4,31.0,0.2,16.4,-19.1
0,107.25,21.75,82.5,4.2,0.23,1.6,13.2,9.0
0,93.75,67.25,74.7,6.8,31.0,0.1,21.9,-34.8
0,78.25,24.75,22.0,14.9,1.01,2.5,0.4,7.9
0,63.25,54.25,44.1,8.8,31.0,0.1,4.5,-22.9
0,110.75,33.75,54.8,9.7,29.05,1.4,1.0,-8.3
0,91.75,60.25,73.5,8.0,31.0,0.1,19.5,-31.3
0,40.25,58.25,87.4,6.2,31.0,0.1,37.2,-13.9
0,72.75,54.25,45.8,8.3,31.0,0.0,5.0,-25.7
0,88.25,46.25,28.2,11.7,31.0,0.1,8.2,-27.0
0,64.25,48.75,47.5,8.3,31.0,0.2,8.0,-21.7
0,93.75,74.25,63.4,7.2,31.0,0.0,16.8,-32.9
